"","caseid","startyear","endyear","sender1","institution","targetstate","targetinstitution","threat","sanctiontypethreat","othersanctiontypethreatened","sanctiontype","imposition","sancimpositionstartyear","othersanctiontype","finaloutcome","sender1ISO","targetstateISO","senderconstraint","senderveto","sendercinc","sendergdp","targetconstraint","targetveto","targetcinc","targetgdp","senderconstraint_imposition","senderveto_imposition","sendercinc_imposition","sendergdp_imposition","targetconstraint_imposition","targetveto_imposition","targetcinc_imposition","targetgdp_imposition","alliance","aliance_imposition","sender/target","target/sender","sender/target_imposition","target/sender_imposition","mid_start","mid_imposition","trade","threat"
"545",1992070207,1992,NA,2,0,380,NA,1,"4",NA,"3",1,1992,NA,NA,840,752,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0508070048298599,0.486186193722623,0.0038882,274230545848.399,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0508070048298599,0.486186193722623,0.0038882,274230545848.399,0,NA,0,0.00919432020364125,0,0.00919432020364125,0,0,1,1
"546",1992070208,1992,NA,2,0,920,NA,1,"4",NA,"3",1,1992,NA,NA,840,554,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.040369212715441,0.249034506866417,0.0009315,42744828653.3514,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.040369212715441,0.249034506866417,0.0009315,42744828653.3514,0,NA,0.167854039055289,0.00259714606587948,0.167854039055289,0.00259714606587948,0,0,1,1
"547",1992070209,1992,NA,2,0,200,NA,1,"4",NA,"3",1,1992,NA,NA,840,826,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0505072448942298,0.360338825174825,0.0263126,1142766274398.22,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0505072448942298,0.360338825174825,0.0263126,1142766274398.22,1,NA,0,0.0371745814830948,0,0.0371745814830948,0,0,1,1
"548",1992070210,1992,NA,2,0,230,NA,1,"4",NA,"3",1,1992,NA,NA,840,724,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0380234638796258,0.509247180375231,0.0113558,3468720853.22539,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0380234638796258,0.509247180375231,0.0113558,3468720853.22539,1,NA,0.079664525491209,0.00595156210408359,0.079664525491209,0.00595156210408359,0,0,1,1
"549",1992070211,1992,NA,2,0,325,NA,1,"4",NA,"3",1,1992,NA,NA,840,380,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.503866848865672,0.0193444,643595576.918945,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.503866848865672,0.0193444,643595576.918945,1,NA,0,0,0,0,0,0,1,1
"550",1992070212,1992,NA,2,0,211,NA,1,"4",NA,"3",1,1992,NA,NA,840,56,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.688187130508628,0.0053882,5218351189.2996,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.688187130508628,0.0053882,5218351189.2996,1,NA,0,0,0,0,0,0,1,1
"551",1992070213,1992,1993,2,0,740,NA,1,"4",NA,"3",1,1992,NA,9,840,392,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0377967246989553,0.535113140609989,0.054339,3584420964070.07,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0377967246989553,0.535113140609989,0.054339,3584420964070.07,1,NA,0.227477795939052,0.188057101643527,0.227477795939052,0.188057101643527,0,0,1,1
"552",1992070214,1992,1993,2,0,20,NA,1,"4",NA,NA,0,NA,NA,NA,840,124,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.637334817473121,0.183905220406184,0,0,0,0,0,1
"553",1992071701,1992,1997,365,0,366,NA,1,"1 5 10",NA,"4",1,1993,NA,7,643,233,0.0520638147786773,0,0.1033478,517962962962.963,NA,0,0.0002574,NA,0.0419184649206274,0,0.0672895,460290556900.726,0.0777017916617298,0,0.0001864,NA,0,NA,0,0,0,0,0,0,1,2
"554",1992079901,1992,NA,2,0,1000,NA,1,"4",NA,"3",1,1992,NA,9,840,492,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.232014825751845,NA,NA,2480598883.85071,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.232014825751845,NA,NA,2480598883.85071,0,NA,0,0,0,0,0,0,1,1
"555",1992081101,1992,1992,2,0,20,NA,1,"4",NA,NA,0,NA,NA,3,840,124,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.637334817473121,0.183905220406184,0,0,0,0,0,1
"556",1992081102,1992,2006,2,0,220,NA,1,"4",NA,"3",1,1992,NA,NA,840,250,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.554359509875334,0.0215695,193492099596.192,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,0.554359509875334,0.0215695,193492099596.192,1,NA,0,0,0,0,0,0,1,1
"557",1992081103,1992,NA,2,0,255,NA,1,"4",NA,"3",1,1992,NA,NA,840,276,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.038287528437467,0.42371916604764,0.0312548,955565040548.342,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.038287528437467,0.42371916604764,0.0312548,955565040548.342,1,NA,0.0653327049380312,0.0528282429898468,0.0653327049380312,0.0528282429898468,0,0,1,1
"558",1992081104,1992,NA,2,0,140,NA,1,"4",NA,"3",1,1992,NA,NA,840,76,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0422056097759774,0.109779699229666,0.0239458,6.0286e+11,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0422056097759774,0.109779699229666,0.0239458,6.0286e+11,1,NA,0.234828291151403,0.0141900119522295,0.234828291151403,0.0141900119522295,0,0,1,1
"559",1992081105,1992,NA,2,0,732,NA,1,"4",NA,"3",1,1992,NA,NA,840,410,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.037560636120619,0.47953434939732,0.0206019,330648530715.211,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.037560636120619,0.47953434939732,0.0206019,330648530715.211,1,NA,0.23186646110527,0.0348468371745054,0.23186646110527,0.0348468371745054,0,0,1,1
"560",1992081106,1992,1995,371,1,373,1,1,"1 2",NA,NA,0,NA,NA,4,51,31,NA,0,0.0004791,2069870129.87013,NA,0,0.0008929,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1
"561",1992081201,1992,1992,220,1,2,0,1,"4",NA,NA,0,NA,NA,3,250,840,NA,0.554359509875334,0.0215695,193492099596.192,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1
"562",1992081301,1992,NA,20,0,710,NA,1,"4",NA,"3",1,1992,NA,NA,124,156,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,0.0511021154888537,0,0.1186119,383373318083.624,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,0.0511021154888537,0,0.1186119,383373318083.624,0,NA,0,0.0136933142596317,0,0.0136933142596317,0,0,1,1
"563",1992081302,1992,NA,20,0,713,NA,1,"4",NA,"3",1,1992,NA,NA,124,158,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,NA,0.221793267326733,0.0089832,NA,0.0384887153360873,0.444292108214626,0.0116946,610314416455.006,NA,0.221793267326733,0.0089832,NA,0,NA,0,0,0,0,0,0,1,1
"564",1992083001,1992,NA,710,0,816,NA,0,NA,NA,"5",1,1992,NA,NA,156,704,0.0511021154888537,0,0.1186119,383373318083.624,0.0600328678111679,NA,0.0105718,9613369520.41885,0.0511021154888537,0,0.1186119,383373318083.624,0.0600328678111679,NA,0.0105718,9613369520.41885,0,NA,0,0,0,0,0,0,1,0
"565",1992089901,1992,1993,2,1,750,0,1,"4",NA,NA,0,NA,NA,2,840,356,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0413949284621799,0.595016791892116,0.0623174,270105341879.226,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0969362754262857,0.00672698562399763,0,0,0,0,0,1
"566",1992089902,1992,1994,2,1,771,0,1,"4",NA,NA,0,NA,NA,2,840,50,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0424949224435795,0.439506913731914,0.0060769,30957483949.5798,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0694388603496484,0.00112364720792462,0,0,0,0,0,1
"567",1992090501,1992,1993,140,0,2,NA,1,"4",NA,"3",1,1992,NA,8,76,840,0.0422056097759774,0.109779699229666,0.0239458,6.0286e+11,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,0.0422056097759774,0.109779699229666,0.0239458,6.0286e+11,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,1,NA,0.0141900119522295,0.234828291151403,0.0141900119522295,0.234828291151403,0,0,1,1
"568",1992099901,1992,1994,70,0,205,NA,0,NA,NA,"3",1,1992,NA,10,484,372,0.0386420143595737,0.292714037599008,0.0123966,313142768453.485,0.0511898540108427,0.442101433850702,0.0005828,63228192613.0396,0.0386420143595737,0.292714037599008,0.0123966,313142768453.485,0.0511898540108427,0.442101433850702,0.0005828,63228192613.0396,0,NA,0,0.00184504199986509,0,0.00184504199986509,0,0,1,0
"569",1992102001,1992,NA,NA,1,2,0,1,NA,NA,NA,0,NA,NA,NA,NA,840,NA,NA,NA,NA,0.037765924123181,0.41010335999435,0.1372464,6.158129e+12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
"570",1992110201,1992,1992,NA,1,305,0,1,"4",NA,"3",1,1992,NA,7,NA,40,NA,NA,NA,NA,0.050981331799969,0.504525961288256,0.0026166,12629788667.5564,NA,NA,NA,NA,0.050981331799969,0.504525961288256,0.0026166,12629788667.5564,0,NA,0,0,0,0,0,0,1,1
"571",1992120801,1992,NA,70,0,230,NA,0,NA,NA,"3",1,1992,NA,NA,484,724,0.0386420143595737,0.292714037599008,0.0123966,313142768453.485,0.0380234638796258,0.509247180375231,0.0113558,3468720853.22539,0.0386420143595737,0.292714037599008,0.0123966,313142768453.485,0.0380234638796258,0.509247180375231,0.0113558,3468720853.22539,0,NA,0.0143525681381307,0.0150241537457758,0.0143525681381307,0.0150241537457758,0,0,1,0
"572",1992121001,1992,NA,740,0,710,NA,1,"4",NA,"3",1,1992,NA,NA,392,156,0.0377967246989553,0.535113140609989,0.054339,3584420964070.07,0.0511021154888537,0,0.1186119,383373318083.624,0.0377967246989553,0.535113140609989,0.054339,3584420964070.07,0.0511021154888537,0,0.1186119,383373318083.624,0,NA,0,0.059999247369051,0,0.059999247369051,0,0,1,1
"573",1993010601,1993,NA,20,0,211,NA,1,"4",NA,"3",1,1993,NA,NA,124,56,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,NA,0.707185737423637,0.0051323,5820338636.68175,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,NA,0.707185737423637,0.0051323,5820338636.68175,1,NA,0,0,0,0,0,0,1,1
"574",1993010602,1993,NA,20,0,255,NA,1,"4",NA,"3",1,1993,NA,NA,124,276,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0304421412288826,0.42371916604764,0.0315511,1089911311753.59,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0304421412288826,0.42371916604764,0.0315511,1089911311753.59,1,NA,0.00663445368136501,0.0238827042214204,0.00663445368136501,0.0238827042214204,0,0,1,1
"575",1993010603,1993,NA,20,0,200,NA,1,"4",NA,"3",1,1993,NA,NA,124,826,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,1,NA,0,0.0277433605092636,0,0.0277433605092636,0,0,1,1
"576",1993010801,1993,NA,20,0,2,NA,1,"4",NA,"3",1,1993,NA,9,124,840,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,1,NA,0.18262776597946,0.651932586521722,0.18262776597946,0.651932586521722,0,0,1,1
"577",1993012101,1993,NA,750,0,140,NA,1,"4",NA,"3",1,1993,NA,NA,356,76,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0,NA,0.000644838363032203,0.0078669715789078,0.000644838363032203,0.0078669715789078,0,0,1,1
"578",1993012102,1993,NA,750,0,70,NA,1,"4",NA,"3",1,1993,NA,NA,356,484,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0,NA,0.000558214485263743,0.00222440607630513,0.000558214485263743,0.00222440607630513,0,0,1,1
"579",1993012103,1993,NA,750,0,732,NA,1,"4",NA,"3",1,1993,NA,NA,356,410,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0,NA,0.00584027616694782,0.0162294101885322,0.00584027616694782,0.0162294101885322,0,0,1,1
"580",1993012104,1993,NA,750,0,2,NA,1,"4",NA,"3",1,1993,NA,NA,356,840,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0,NA,0.00735133941894788,0.0951039932035317,0.00735133941894788,0.0951039932035317,0,0,1,1
"581",1993012105,1993,NA,750,0,160,NA,1,"4",NA,"3",1,1993,NA,NA,356,32,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0415263999484698,0.527401367319204,0.0056696,228788617201.696,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0415263999484698,0.527401367319204,0.0056696,228788617201.696,0,NA,0,0.00102471003961178,0,0.00102471003961178,0,0,1,1
"582",1993012106,1993,NA,750,0,732,NA,1,"4",NA,"3",1,1993,NA,NA,356,410,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0,NA,0.00584027616694782,0.0162294101885322,0.00584027616694782,0.0162294101885322,0,0,1,1
"583",1993012107,1993,NA,750,0,70,NA,1,"4",NA,"3",1,1993,NA,NA,356,484,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0,NA,0.000558214485263743,0.00222440607630513,0.000558214485263743,0.00222440607630513,0,0,1,1
"584",1993012108,1993,NA,750,0,2,NA,1,"4",NA,"3",1,1993,NA,NA,356,840,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0,NA,0.00735133941894788,0.0951039932035317,0.00735133941894788,0.0951039932035317,0,0,1,1
"585",1993012109,1993,NA,750,0,140,NA,1,"4",NA,"3",1,1993,NA,NA,356,76,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0,NA,0.000644838363032203,0.0078669715789078,0.000644838363032203,0.0078669715789078,0,0,1,1
"586",1993012110,1993,NA,750,0,160,NA,1,"4",NA,NA,0,NA,NA,NA,356,32,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0415263999484698,0.527401367319204,0.0056696,228788617201.696,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.00102471003961178,0,0,0,0,0,1
"587",1993012111,1993,NA,750,0,140,NA,1,"4",NA,"3",1,1993,NA,NA,356,76,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0,NA,0.000644838363032203,0.0078669715789078,0.000644838363032203,0.0078669715789078,0,0,1,1
"588",1993012112,1993,NA,750,0,2,NA,1,"4",NA,"3",1,1993,NA,NA,356,840,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0,NA,0.00735133941894788,0.0951039932035317,0.00735133941894788,0.0951039932035317,0,0,1,1
"589",1993012113,1993,NA,750,0,732,NA,1,"4",NA,"3",1,1993,NA,NA,356,410,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0,NA,0.00584027616694782,0.0162294101885322,0.00584027616694782,0.0162294101885322,0,0,1,1
"590",1993012114,1993,NA,750,0,160,NA,1,"4",NA,NA,0,NA,NA,NA,356,32,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0415263999484698,0.527401367319204,0.0056696,228788617201.696,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.00102471003961178,0,0,0,0,0,1
"591",1993012115,1993,NA,750,0,70,NA,1,"4",NA,"3",1,1993,NA,NA,356,484,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0.034864229219022,0.586945471261277,0.0633383,288208430383.964,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0,NA,0.000558214485263743,0.00222440607630513,0.000558214485263743,0.00222440607630513,0,0,1,1
"592",1993012701,1993,1993,2,0,160,NA,1,"4",NA,NA,0,NA,NA,NA,840,32,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0415263999484698,0.527401367319204,0.0056696,228788617201.696,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0.00247632511793869,0,0,0,0,0,1
"593",1993012702,1993,NA,2,0,900,NA,1,"4",NA,"3",1,1993,NA,9,840,36,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0315523577360783,0.508134947666758,0.0076754,324884257479.043,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0315523577360783,0.508134947666758,0.0076754,324884257479.043,1,NA,0.220401780983632,0.00714231133571659,0.220401780983632,0.00714231133571659,0,0,1,1
"594",1993012703,1993,1993,2,0,305,NA,1,"4",NA,NA,0,NA,NA,NA,840,40,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0417255038853543,0.504525961288256,0.0026056,14176418830.381,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.00243496099758801,0,0,0,0,0,1
"595",1993012704,1993,NA,2,0,211,NA,1,"4",NA,"3",1,1993,NA,9,840,56,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,0.707185737423637,0.0051323,5820338636.68175,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,0.707185737423637,0.0051323,5820338636.68175,1,NA,0,0,0,0,0,0,1,1
"596",1993012705,1993,NA,2,0,140,NA,1,"4",NA,"3",1,1993,NA,9,840,76,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0355414955039332,0.109779699229666,0.0249855,400599250000,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0355414955039332,0.109779699229666,0.0249855,400599250000,1,NA,0.24073752798164,0.0147267561028414,0.24073752798164,0.0147267561028414,0,0,1,1
"597",1993012706,1993,NA,2,0,200,NA,1,"4",NA,"3",1,1993,NA,9,840,826,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,1,NA,0,0.0373687106389963,0,0.0373687106389963,0,0,1,1
"598",1993012707,1993,NA,2,0,20,NA,1,"4",NA,"3",1,1993,NA,9,840,124,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,1,NA,0.651932586521722,0.18262776597946,0.651932586521722,0.18262776597946,0,0,1,1
"599",1993012708,1993,NA,2,0,375,NA,1,"4",NA,"3",1,1993,NA,9,840,246,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0325079776297324,0.542305170854271,0.0021551,18926919436.3581,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0325079776297324,0.542305170854271,0.0021551,18926919436.3581,0,NA,0.0608730899686509,0.00228893044721653,0.0608730899686509,0.00228893044721653,0,0,1,1
"600",1993012709,1993,NA,2,0,220,NA,1,"4",NA,"3",1,1993,NA,9,840,250,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,0.554359509875334,0.0216589,213642301811.595,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,0.554359509875334,0.0216589,213642301811.595,1,NA,0,0,0,0,0,0,1,1
"601",1993012710,1993,NA,2,0,255,NA,1,"4",NA,"3",1,1993,NA,9,840,276,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0304421412288826,0.42371916604764,0.0315511,1089911311753.59,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0304421412288826,0.42371916604764,0.0315511,1089911311753.59,1,NA,0.0663207335239771,0.0535134441091694,0.0663207335239771,0.0535134441091694,0,0,1,1
"602",1993012711,1993,1993,2,0,325,NA,1,"4",NA,NA,0,NA,NA,NA,840,380,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,0.548258062584837,0.019859,681823198.391765,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,1
"603",1993012712,1993,NA,2,0,740,NA,1,"4",NA,"3",1,1993,NA,9,840,392,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0301006722012894,0.535113140609989,0.0541936,3908808434705.26,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0301006722012894,0.535113140609989,0.0541936,3908808434705.26,1,NA,0.226231493483449,0.180819570276693,0.226231493483449,0.180819570276693,0,0,1,1
"604",1993012713,1993,NA,2,0,732,NA,1,"4",NA,"3",1,1993,NA,9,840,410,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0319817635233968,0.47953434939732,0.0219628,355525267405.367,1,NA,0.22406281249065,0.0313945270288074,0.22406281249065,0.0313945270288074,0,0,1,1
"605",1993012714,1993,NA,2,0,70,NA,1,"4",NA,"3",1,1993,NA,9,840,484,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0331195827943742,0.281801339186309,0.0127859,363157598242.27,1,NA,0.738338742501404,0.0648510115113411,0.738338742501404,0.0648510115113411,0,0,1,1
"606",1993012715,1993,NA,2,0,210,NA,1,"4",NA,"3",1,1993,NA,9,840,528,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0308088341175836,0.598979608979609,0.0066715,NA,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0308088341175836,0.598979608979609,0.0066715,NA,1,NA,0.0760433463056203,0.0100028061972616,0.0760433463056203,0.0100028061972616,0,0,1,1
"607",1993012716,1993,NA,2,0,290,NA,1,"4",NA,"3",1,1993,NA,9,840,616,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0418947535359265,0.681692629621018,0.0095729,94337050693.2727,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0418947535359265,0.681692629621018,0.0095729,94337050693.2727,0,NA,0,0.000722281426432229,0,0.000722281426432229,0,0,1,1
"608",1993012717,1993,NA,2,0,360,NA,1,"4",NA,"3",1,1993,NA,9,840,642,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0346990505383123,0.363518153688786,0.0055223,25121666666.6667,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.0346990505383123,0.363518153688786,0.0055223,25121666666.6667,0,NA,0.0355063716520692,0.000171797292122817,0.0355063716520692,0.000171797292122817,0,0,1,1
"609",1993012718,1993,NA,2,0,230,NA,1,"4",NA,"3",1,1993,NA,9,840,724,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.030477393581954,0.509247180375231,0.0110057,3791815802.21873,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.030477393581954,0.509247180375231,0.0110057,3791815802.21873,1,NA,0.0739878296918331,0.00576059212198388,0.0739878296918331,0.00576059212198388,0,0,1,1
"610",1993012719,1993,NA,2,0,380,NA,1,"4",NA,"3",1,1993,NA,9,840,752,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.030589305684363,0.509142912426308,0.0040756,284319488252.297,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.030589305684363,0.509142912426308,0.0040756,284319488252.297,0,NA,0.0868591185279434,0.00881837637779053,0.0868591185279434,0.00881837637779053,0,0,1,1
"611",1993012801,1993,1993,20,0,2,NA,1,"4",NA,NA,0,NA,NA,3,124,840,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.18262776597946,0.651932586521722,0,0,0,0,0,1
"612",1993012802,1993,1993,2,0,20,NA,1,"4",NA,"3",1,1993,NA,8,840,124,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0298922016879905,0.41010335999435,0.1483136,6.520327e+12,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,1,NA,0.651932586521722,0.18262776597946,0.651932586521722,0.18262776597946,0,0,1,1
"613",1993012901,1993,1993,20,0,200,NA,0,NA,NA,"3",1,1993,NA,8,124,826,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,0.031965990748318,0.441060707975802,0.0120168,592376456301.499,0.0410581513383949,0.360338825174825,0.0273722,1179713014951.83,1,NA,0,0.0277433605092636,0,0.0277433605092636,0,0,1,0
